Date,Category,Subcategory,Dollars,Dollars_last_year,Dollars_3_years_ago,Unit_sales,Unit_sales_last_year,Unit_sales_3_years_ago,Share,Share_last_year,Share_3_years_ago,Percent_change_dollars_1_year,Percent_change_units_1_year,Percent_change_share_1_year,Percent_change_dollars_3_years,Percent_change_units_3_years,Percent_change_share_3_years
7/31/2022,Vegetables,Other-nutrient-dense fresh/frozen,147508554,143272986,128012418,78045981,81106697,74378231,0.9,1,1,3,-3.8,-5.4,15.2,4.9,-7.2
7/31/2022,Vegetables,Starchy canned,23341070,21149391,19759391,16992460,17720266,18880392,0.1,0.1,0.2,10.4,-4.1,1.4,18.1,-10,-4.8
7/31/2022,Vegetables,Starchy fresh/frozen,96507698,82626679,77339999,39336885,40753531,41133045,0.6,0.6,0.6,16.8,-3.5,7.3,24.8,-4.4,0.5
7/8/2022,Alcohol,Other,1093518412,984173461,861042184.1,159433918,159764512,157070090,6.8,6.55,6.55,2.6,-0.2,-6.4,13.4,1.5,-10
7/8/2022,Beverages,Carbonated non-alcoholic,1000623443,891746819,765962872,274847328,282281113.4,276043695.6,6,5.8,5.8,12.2,-2.2,2.4,30.6,-2.7,3.7
7/8/2022,Beverages,Fruit drinks and non-carbonated sugary,1064062558,953342341,787002995,274847328,282281113.4,276043695.6,6.4,6.2,5.9,11.6,1.2,1.8,35.2,6.7,7.3
7/8/2022,Beverages,Other,254401785,236214747,207792395,31841380,34091993,32676742,1.5,1.5,1.6,7.7,-6.6,-1.7,22.4,-2.6,-2.8
7/8/2022,Beverages,Water,554030839,483475546,408691241,196493689,202792319,192746073,3.3,3.2,3.1,14.6,-3.1,4.5,35.6,1.9,7.6
7/8/2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",306504282,272176622,237951609,102118389,105116317,99796549,1.8,1.8,1.8,12.6,-2.9,2.7,28.8,2.3,2.3
7/8/2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",590902352,537813315,438048186,134842791,145317314,134089781,3.5,3.5,3.3,9.9,-7.2,0.2,34.9,0.6,7.1
7/8/2022,Commercially prepared items,Not sweet packaged/Meals and sides,1010972695,915341727,802272327,274847328,282281113.4,276043695.6,6,6,6,10.4,-4,0.8,26,1.7,0
7/8/2022,Commercially prepared items,Not sweet packaged/Snacks,1093518412,960604780,854455239,274847328,282281113.4,276043695.6,6.6,6.3,6.4,14.4,-2.8,4.3,28.6,-3.7,2.1
7/8/2022,Commercially prepared items,Other,63956734,60596872,51633286,27093437,29970598,27109502,0.4,0.4,0.4,5.5,-9.6,-3.7,23.9,-0.1,-1.7
7/8/2022,Commercially prepared items,Regular meat fresh/frozen,1143719,1337501,710485,249269,257263,211574,0,0,0,-13.85,-3.1,-18.2,56.55,17.8,20.9625
7/8/2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",395435557,352038316,312644889,92108864,92711868,89407713,2.4,2.3,2.4,12.3,-0.7,2.5,26.5,3,0.4
7/8/2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",75264570,67639917,61047160,28759411,29019075,28467890,0.4,0.4,0.5,11.3,-0.9,1.5,23.3,1,-2.1
7/8/2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1026997982,929919364,850955952,274847328,282281113.4,276043695.6,6.1,6.1,6.4,10.4,-5.7,0.8,20.7,-7.5,-4.2
7/8/2022,Commercially prepared items,Sweet ready-to-eat (bakery items),424043423,380946272,339987536,121188329,127628336,130740690,2.5,2.5,2.6,11.3,-5,1.6,24.7,-7.3,-1
7/8/2022,Dairy,Cheese,527559885,483239716,425296193,129773885,131989197,125765237,3.1,3.2,3.2,9.2,-1.7,-0.4,24,3.2,-1.5
7/8/2022,Dairy,Other,384461696,340636068,312631365,110494026,113010898,114336252,2.3,2.2,2.4,12.9,-2.2,3,23,-3.4,-2.4
7/8/2022,Dairy,Regular-fat milk,11188019,9269168,7849065,5284754,5665187,5177424,0.1,0.1,0.1,20.7,-6.7,10.1,42.5,2.1,13.2
7/8/2022,Dairy,Yogurt and other,341383287,295906814,264333562,117057796,123415237,123750594,2,1.9,2,15.4,-5.2,5.3,29.1,-5.4,2.5
7/8/2022,Fats and oils,Oils,95037102,81933227,67838930,13850793,14615774,14510690,0.6,0.5,0.5,16,-5.2,5.8,40.1,-4.5,11.2
7/8/2022,Fats and oils,Solids,109176886,88148563,85497275,24798207,25977858,26049928,0.7,0.6,0.6,23.9,-4.5,13,27.7,-4.8,1.4
7/8/2022,Fruits,Fruit juice,110501579,101453550,87542080,32393120,34745703,34335330,0.7,0.7,0.7,8.9,-6.8,-0.6,26.2,-5.7,0.2
7/8/2022,Fruits,Whole canned,85671931,77728752,65708572,26507024,28416535,26887833,0.5,0.5,0.5,10.2,-6.7,0.6,30.4,-1.4,3.5
7/8/2022,Fruits,Whole fresh/frozen,856958409,793269843,689518516,274847328,282281113.4,259913921,5.1,5.2,5.2,8,-2.3,-1.4,24.3,6.4,-1.3
7/8/2022,Grains,Flour and mixes,24904104,20618797,19215835,6505128,6607949,6535333,0.1,0.1,0.1,20.8,-1.6,10.2,29.6,-0.5,2.9
7/8/2022,Grains,Frozen/ready to cook,29357984,26939965,23373907,8847685,9309460,8258984,0.2,0.2,0.2,9,-5,-0.6,25.6,7.1,-0.3
7/8/2022,Grains,Not sweet packaged/Meals and sides,49272278,40309316,36230926,27676277,27784603,27311725,0.3,0.3,0.3,22.2,-0.4,11.5,36,1.3,8
7/8/2022,Grains,Other,78638661,67658003,58275242,27045027,26903623,25339265,0.5,0.4,0.4,16.2,0.5,6,34.9,6.7,7.1
7/8/2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",564441332,493139572,435952366,185804995,190019089,188592561,3.4,3.2,3.3,14.5,-2.2,4.4,29.5,-1.5,2.8
7/8/2022,"Meats, eggs, and nuts",Eggs,194828441,119451046,99067119,42869553,43290824,45704850,1.2,0.8,0.7,28.95,-1,17.8,56.55,-6.2,20.9625
7/8/2022,"Meats, eggs, and nuts",Fish fresh/frozen,132696527,139158869,109729709,14431760,16725230,14757282,0.8,0.9,0.8,-4.6,-13.7,-13,20.9,-2.2,-4
7/8/2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,52590439,47870366,45566897,11973483,11908434,12610148,0.3,0.3,0.3,9.9,0.5,0.2,15.4,-5,-8.4
7/8/2022,"Meats, eggs, and nuts",Nuts and seeds raw,125192248,127115235,119628227,30005659,31596047,34710086,0.7,0.8,0.9,-1.5,-5,-10.2,4.7,-13.6,-16.9
7/8/2022,"Meats, eggs, and nuts",Other,62879486,60554255,53966218,27797298,29008097,28247475,0.4,0.4,0.4,3.8,-4.2,-5.3,16.5,-1.6,-7.5
7/8/2022,"Meats, eggs, and nuts",Poultry fresh/frozen,506505091,442590396,396589867,79163283,84594027,84542506,3,2.9,3,14.4,-6.4,4.4,27.7,-6.4,1.4
7/8/2022,"Meats, eggs, and nuts",Regular meat canned,35914618,28787229,23851974,12044720,12717261,12382435,0.2,0.2,0.2,24.8,-5.3,13.8,50.6,-2.7,19.5
7/8/2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,233473848,245250476,238609234,6.8,6.55,6.55,1.5,-4.8,-7.4,22,-2.2,-3.1
7/8/2022,Other,Other,610546505,586959305,458484719,101204615,108633213,94738192,3.6,3.8,3.4,4,-6.8,-5.1,33.2,6.8,5.7
7/8/2022,Sugar and sweeteners,Raw,67912689,63203947,54910858,15508669,16485223,16606813,0.4,0.4,0.4,7.5,-5.9,-2,23.7,-6.6,-1.8
7/8/2022,Vegetables,Dark green canned,687860,609382,610957,488097,515780,529280,0,0,0,12.9,-5.4,3,12.6,-7.8,-10.6
7/8/2022,Vegetables,Dark green fresh/frozen,232288342,227191644,199647503,77563437,83586346,77498890,1.4,1.5,1.5,2.2,-7.2,-6.7,16.3,0.1,-7.6
7/8/2022,Vegetables,Legumes canned,44162855,38541006,35745370,27482868,28788309,28416143,0.3,0.3,0.3,14.6,-4.5,4.5,23.5,-3.3,-1.9
7/8/2022,Vegetables,Legumes fresh/frozen,34167007,32464006,30473424,13181100,13669003,13736687,0.2,0.2,0.2,5.2,-3.6,-4,12.1,-4,-11
7/8/2022,Vegetables,"Not sweet canned (soups, sauces, etc)",10269365,10022315,9077014,2228886,2455084,2353505,0.1,0.1,0.1,2.5,-9.2,-6.5,13.1,-5.3,-10.2
7/8/2022,Vegetables,Orange canned,1127946,1067040,913387,1133119,1211436,1086436,0,0,0,5.7,-6.5,-3.6,23.5,4.3,-2
7/8/2022,Vegetables,Orange fresh/frozen,33585079,32841776,30645897,17376956,18113483,17266201,0.2,0.2,0.2,2.3,-4.1,-6.7,9.6,0.6,-13
7/8/2022,Vegetables,Other,133180101,121763517,104248068,54234400,56541728,50503238,0.8,0.8,0.8,9.4,-4.1,-0.2,27.8,7.4,1.4
7/8/2022,Vegetables,Other-mostly water canned,68763665,62332232,55990778,25346939,26404652,25386740,0.4,0.4,0.4,10.3,-4,0.6,22.8,-0.2,-2.5
7/8/2022,Vegetables,Other-mostly water fresh/frozen,158377087,146445766,132590703,80139148,83523424,77045060,0.9,1,1,8.1,-4.1,-1.3,19.4,4,-5.2
7/8/2022,Vegetables,Other-nutrient-dense canned,25286312,22867035,21197691,20134071,21438915,21619482,0.2,0.1,0.2,10.6,-6.1,0.9,19.3,-6.9,-5.3
7/8/2022,Vegetables,Other-nutrient-dense fresh/frozen,148722429,144150610,127372644,79071065,82732510,75377276,0.9,0.9,1,3.2,-4.4,-5.9,16.8,4.9,-7.3
7/8/2022,Vegetables,Starchy canned,25275372,22948656,21243963,18522573,19315824,20501312,0.2,0.2,0.2,10.1,-4.1,0.5,19,-9.7,-5.5
7/8/2022,Vegetables,Starchy fresh/frozen,100044898,84925586,79543324,41137797,41834124,43410038,0.6,0.6,0.6,17.8,-1.7,7.5,25.8,-5.2,-0.1
8/14/2022,Alcohol,Other,1093518412,984173461,861042184.1,157381146,160084511,155727827,6.8,6.55,6.55,1.2,-1.7,-7.2,13.2,1.1,-11.5
8/14/2022,Beverages,Carbonated non-alcoholic,995678288,903667090,752886539,274847328,282281113.4,276043695.6,5.9,5.9,5.8,10.2,-4.4,1,32.2,-2.6,3.4
8/14/2022,Beverages,Fruit drinks and non-carbonated sugary,1048825019,981152942,779929361,274847328,282281113.4,276043695.6,6.3,6.4,6,6.9,-3.9,-2,34.5,5.7,5.2
8/14/2022,Beverages,Other,253960621,231665068,206492890,31418874,33157993,32502412,1.5,1.5,1.6,9.6,-5.2,0.5,23,-3.3,-3.8
8/14/2022,Beverages,Water,538406378,503923797,405088598,190948605,211264543,190654285,3.2,3.3,3.1,6.8,-9.6,-2.1,32.9,0.2,3.9
8/14/2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",306132062,272055638,230581114,101188808,104828533,96662516,1.8,1.8,1.8,12.5,-3.5,3.1,32.8,4.7,3.8
8/14/2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",597229125,539831131,430432973,135575154,145976399,132268974,3.6,3.5,3.3,10.6,-7.1,1.4,38.8,2.5,8.5
8/14/2022,Commercially prepared items,Not sweet packaged/Meals and sides,1014352650,918557340,791518555,274847328,282281113.4,276043695.6,6.1,6,6,10.4,-4.3,1.2,28.2,3.6,0.2
8/14/2022,Commercially prepared items,Not sweet packaged/Snacks,1093518412,972527700,851262585,274847328,282281113.4,276043695.6,6.7,6.3,6.5,15,-2.8,5.4,31.4,-2.1,2.7
8/14/2022,Commercially prepared items,Other,63953460,60615703,50629359,27026493,29679245,26605575,0.4,0.4,0.4,5.5,-8.9,-3.3,26.3,1.6,-1.2
8/14/2022,Commercially prepared items,Regular meat fresh/frozen,1145653,1283941,728971,228966,248949,211806,0,0,0,-10.8,-8,-18.2,56.55,8.1,20.9625
8/14/2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",388676920,354888228,301919181,89620658,93409575,85612202,2.3,2.3,2.3,9.5,-4.1,0.4,28.7,4.7,0.7
8/14/2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",75411975,67434133,60540904,28828957,29128208,28259337,0.5,0.4,0.5,11.8,-1,2.5,24.6,2,-2.6
8/14/2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1045234135,927244204,839082761,274847328,282281113.4,276043695.6,6.2,6,6.4,12.7,-3.8,3.3,24.6,-5.4,-2.6
8/14/2022,Commercially prepared items,Sweet ready-to-eat (bakery items),431123840,380466983,337044325,121888418,126884018,130002965,2.6,2.5,2.6,13.3,-3.9,3.9,27.9,-6.2,0
8/14/2022,Dairy,Cheese,533253779,485155799,422876330,129919662,131735808,127432097,3.2,3.2,3.2,9.9,-1.4,0.7,26.1,2,-1.4
8/14/2022,Dairy,Other,382361219,339844905,309971800,109617562,113054781,113767729,2.3,2.2,2.4,12.5,-3,3.1,23.4,-3.6,-3.5
8/14/2022,Dairy,Regular-fat milk,11211767,9219574,7619817,5270464,5624167,4968586,0.1,0.1,0.1,21.6,-6.3,11.5,47.1,6.1,15.1
8/14/2022,Dairy,Yogurt and other,345404274,298218754,263955947,119391635,124092855,122001237,2.1,1.9,2,15.8,-3.8,6.2,30.9,-2.1,2.3
8/14/2022,Fats and oils,Oils,95584674,82450631,65183124,13855235,14495242,13489263,0.6,0.5,0.5,15.9,-4.4,6.3,46.6,2.7,14.7
8/14/2022,Fats and oils,Solids,112248472,88163413,84408177,25865074,25890829,25482573,0.7,0.6,0.6,27.3,-0.1,16.7,33,1.5,4
8/14/2022,Fruits,Fruit juice,113313726,104972242,84355324,32945772,35652529,31873733,0.7,0.7,0.6,7.9,-7.6,-1.1,34.3,3.4,5
8/14/2022,Fruits,Whole canned,87106659,80179978,67723384,26654759,29126597,27490540,0.5,0.5,0.5,8.6,-8.5,-0.4,28.6,-3,0.6
8/14/2022,Fruits,Whole fresh/frozen,843535764,790726325,665893470,273833767,282281113.4,255987394,5,5.2,5.1,6.7,-3.5,-2.2,26.7,7,-0.9
8/14/2022,Grains,Flour and mixes,24983934,20573467,18802935,6444986,6554656,6426856,0.1,0.1,0.1,21.4,-1.7,11.3,32.9,0.3,3.9
8/14/2022,Grains,Frozen/ready to cook,29697435,27014575,23036941,8897802,9410240,8133107,0.2,0.2,0.2,9.9,-5.4,0.8,28.9,9.4,0.8
8/14/2022,Grains,Not sweet packaged/Meals and sides,49928305,40353042,36179003,28016326,27878327,26771151,0.3,0.3,0.3,23.7,0.5,13.4,38,4.7,7.9
8/14/2022,Grains,Other,78920496,67916849,57428297,27112155,26936488,24454580,0.5,0.4,0.4,16.2,0.7,6.5,37.4,10.9,7.5
8/14/2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",564116445,491830946,431062687,185008767,188654515,187337338,3.4,3.2,3.3,14.7,-1.9,5.1,30.9,-1.2,2.3
8/14/2022,"Meats, eggs, and nuts",Eggs,190999303,118542145,97158535,42319208,43024123,45923239,1.1,0.8,0.7,28.95,-1.6,17.8,56.55,-7.8,20.9625
8/14/2022,"Meats, eggs, and nuts",Fish fresh/frozen,128227882,137060371,106928436,14180495,16377618,14145745,0.8,0.9,0.8,-6.4,-13.4,-14.3,19.9,0.2,-6.2
8/14/2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,52999934,48295789,46614644,12054203,12552183,13359776,0.3,0.3,0.4,9.7,-4,0.6,13.7,-9.8,-11.1
8/14/2022,"Meats, eggs, and nuts",Nuts and seeds raw,127795299,127299561,119461892,30263982,31601451,34641799,0.8,0.8,0.9,0.4,-4.2,-8,7,-12.6,-16.3
8/14/2022,"Meats, eggs, and nuts",Other,63061505,60696658,52736853,28229646,28885860,27646308,0.4,0.4,0.4,3.9,-2.3,-4.8,19.6,2.1,-6.5
8/14/2022,"Meats, eggs, and nuts",Poultry fresh/frozen,506590345,442292062,381960269,78763734,83404294,80810687,3,2.9,2.9,14.5,-5.6,5,32.6,-2.5,3.7
8/14/2022,"Meats, eggs, and nuts",Regular meat canned,35592303,29527969,22727196,11730811,13107485,11749768,0.2,0.2,0.2,20.5,-10.5,10.5,56.55,-0.2,20.9625
8/14/2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,235058282,246110009,236875685,6.8,6.55,6.55,2.1,-4.5,-6.4,25.1,-0.8,-2.2
8/14/2022,Other,Other,607729113,578243614,443518057,101143664,107933919,92473172,3.6,3.8,3.4,5.1,-6.3,-3.7,37,9.4,7.2
8/14/2022,Sugar and sweeteners,Raw,67861011,63057839,53531248,15349567,16963258,16075335,0.4,0.4,0.4,7.6,-9.5,-1.4,26.8,-4.5,-0.9
8/14/2022,Vegetables,Dark green canned,669722,612675,593534,475172,517699,518466,0,0,0,9.3,-8.2,0.2,12.8,-8.4,-11.8
8/14/2022,Vegetables,Dark green fresh/frozen,232636358,227778707,198559684,77729394,83554860,77654930,1.4,1.5,1.5,2.1,-7,-6.4,17.2,0.1,-8.4
8/14/2022,Vegetables,Legumes canned,43794309,38394027,34839035,27356626,28828109,27677486,0.3,0.3,0.3,14.1,-5.1,4.5,25.7,-1.2,-1.7
8/14/2022,Vegetables,Legumes fresh/frozen,34421448,32537655,30479487,13302985,13646980,13861930,0.2,0.2,0.2,5.8,-2.5,-3,12.9,-4,-11.7
8/14/2022,Vegetables,"Not sweet canned (soups, sauces, etc)",10276118,9967256,9011788,2240313,2392187,2331686,0.1,0.1,0.1,3.1,-6.3,-5.5,14,-3.9,-10.8
8/14/2022,Vegetables,Orange canned,1119290,1065117,904669,1115384,1199696,1070660,0,0,0,5.1,-7,-3.7,23.7,4.2,-3.2
8/14/2022,Vegetables,Orange fresh/frozen,33858703,33111764,30785309,17530622,18249884,17476584,0.2,0.2,0.2,2.3,-3.9,-6.3,10,0.3,-14
8/14/2022,Vegetables,Other,132987325,120883365,103010301,54616147,56044158,50119339,0.8,0.8,0.8,10,-2.5,0.8,29.1,9,1
8/14/2022,Vegetables,Other-mostly water canned,68385492,62755447,54057034,25139672,26612038,24280998,0.4,0.4,0.4,9,-5.5,-0.1,26.5,3.5,-1.1
8/14/2022,Vegetables,Other-mostly water fresh/frozen,157569441,147252079,131765771,80005981,84019711,76567925,0.9,1,1,7,-4.8,-1.9,19.6,4.5,-6.5
8/14/2022,Vegetables,Other-nutrient-dense canned,26202115,23010349,21320237,20609483,21446038,21228531,0.2,0.1,0.2,13.9,-3.9,4.4,22.9,-2.9,-3.9
8/14/2022,Vegetables,Other-nutrient-dense fresh/frozen,146209986,141089758,124612522,77805428,80815749,75278827,0.9,0.9,1,3.6,-3.7,-5,17.3,3.4,-8.2
8/14/2022,Vegetables,Starchy canned,25574806,23061846,20978249,18602361,19474536,19975242,0.2,0.2,0.2,10.9,-4.5,1.6,21.9,-6.9,-4.7
8/14/2022,Vegetables,Starchy fresh/frozen,99302504,84099287,77933724,37729562,41034694,40208539,0.6,0.5,0.6,18.1,-8.1,8.2,27.4,-6.2,-0.4
21-08-2022,Alcohol,Other,1093518412,984173461,861042184.1,155780018,156836622,154427741,6.8,6.55,6.55,2.1,-0.7,-6.7,13,0.9,-12.4
21-08-2022,Beverages,Carbonated non-alcoholic,985074931,885276595,738133659,274847328,282281113.4,276043695.6,5.9,5.9,5.7,11.3,-3.3,1.6,33.5,-1.5,3.5
21-08-2022,Beverages,Fruit drinks and non-carbonated sugary,1020613398,947232435,761946219,274847328,282281113.4,276043695.6,6.2,6.3,5.9,7.7,-2.9,-1.6,33.9,6,3.9
21-08-2022,Beverages,Other,260631494,233671634,204063841,32249421,33571315,31521677,1.6,1.5,1.6,11.5,-3.9,1.9,27.7,2.3,-0.9
21-08-2022,Beverages,Water,522550198,479689965,400784805,184997086,199778726,186799632,3.2,3.2,3.1,8.9,-7.4,-0.5,30.4,-1,1.2
21-08-2022,Commercially prepared items,"Not sweet canned (soups, sauces, etc)",303608815,267603749,224675298,100699846,103282420,93981658,1.8,1.8,1.7,13.5,-2.5,3.6,35.1,7.1,4.8
21-08-2022,Commercially prepared items,"Not sweet frozen (pizzas, french fries, fish sticks and entrees)",593914604,537740771,414933906,135451150,144732754,125998856,3.6,3.6,3.2,10.4,-6.4,0.9,43.1,7.5,11.1
21-08-2022,Commercially prepared items,Not sweet packaged/Meals and sides,1011161902,913131010,786633032,274847328,282281113.4,276043695.6,6.1,6,6.1,10.7,-4.2,1.1,28.5,4,-0.3
21-08-2022,Commercially prepared items,Not sweet packaged/Snacks,1093518412,964699944,847299123,274847328,282281113.4,276043695.6,6.8,6.4,6.55,16.5,-1.9,6.4,32.6,-2.2,2.9
21-08-2022,Commercially prepared items,Other,62425587,59818542,49375306,26288964,29458981,25989589,0.4,0.4,0.4,4.4,-10.8,-4.7,26.4,1.2,-1.9
21-08-2022,Commercially prepared items,Regular meat fresh/frozen,1126405,1260191,693196,250518,253304,197780,0,0,0,-10.6,-1.1,-18.2,56.55,22.3625,20.9625
21-08-2022,Commercially prepared items,"Sweet frozen (ice cream, frozen desserts)",371143738,336970553,289835549,85877071,88730434,82973190,2.2,2.2,2.3,10.1,-3.2,0.6,28.1,3.5,-0.6
21-08-2022,Commercially prepared items,"Sweet mixes (pancake, muffin, and cake mixes)",76026516,67857208,59676928,29263137,29282728,27849233,0.5,0.4,0.5,12,-0.1,2.3,27.4,5.1,-1.2
21-08-2022,Commercially prepared items,"Sweet packaged (cookies, candy bars, bars)",1053701005,931585583,827816225,274847328,282281113.4,276043695.6,6.4,6.2,6.4,13.1,-3.7,3.3,27.3,-2.9,-1.2
21-08-2022,Commercially prepared items,Sweet ready-to-eat (bakery items),430015914,377867003,330962943,121613681,124937736,126860726,2.6,2.5,2.6,13.8,-2.7,3.9,29.9,-4.1,0.8
21-08-2022,Dairy,Cheese,528074557,483606558,412228547,129283964,131637078,122543036,3.2,3.2,3.2,9.2,-1.8,-0.3,28.1,5.5,-0.6
21-08-2022,Dairy,Other,380007774,340435315,307594020,108121581,112633000,113150820,2.3,2.3,2.4,11.6,-4,1.9,23.5,-4.4,-4.1
21-08-2022,Dairy,Regular-fat milk,11117746,9037354,7501593,5188478,5478013,4959515,0.1,0.1,0.1,23,-5.3,12.4,48.2,4.6,15
21-08-2022,Dairy,Yogurt and other,345914302,300624484,262402005,118382319,124667344,120977515,2.1,2,2,15.1,-5,5.1,31.8,-2.1,2.3
21-08-2022,Fats and oils,Oils,94524809,81036113,63613580,13590456,14299612,13159977,0.6,0.5,0.5,16.6,-5,6.5,48.6,3.3,15.3
21-08-2022,Fats and oils,Solids,110465690,86461427,83163873,24904447,25128922,25465298,0.7,0.6,0.6,27.8,-0.9,16.7,32.8,-2.2,3.1
21-08-2022,Fruits,Fruit juice,109769200,103057323,82150395,31723926,35106853,30666371,0.7,0.7,0.6,6.5,-9.6,-2.7,33.6,3.4,3.7
21-08-2022,Fruits,Whole canned,86742706,81030340,67150941,26075405,29679437,27162747,0.5,0.5,0.5,7,-12.1,-2.2,29.2,-4,0.2
21-08-2022,Fruits,Whole fresh/frozen,819272359,776058389,652489979,266850158,279488021,253113940,4.9,5.1,5.1,5.6,-4.5,-3.6,25.6,5.4,-2.6
21-08-2022,Grains,Flour and mixes,25082921,20498505,18450411,6472659,6497915,6259633,0.2,0.1,0.1,22.4,-0.4,11.8,35.9,3.4,5.5
21-08-2022,Grains,Frozen/ready to cook,29884647,27033254,22620374,8933727,9336386,7969963,0.2,0.2,0.2,10.5,-4.3,1,32.1,12.1,2.5
21-08-2022,Grains,Not sweet packaged/Meals and sides,50166997,40932688,35679457,28073838,28459658,26191522,0.3,0.3,0.3,22.6,-1.4,11.9,40.6,7.2,9.1
21-08-2022,Grains,Other,79272215,68813738,55990162,27508152,27399418,23927748,0.5,0.5,0.4,15.2,0.4,5.2,41.6,15,9.9
21-08-2022,Grains,"Packaged (bread, rolls, pita, tortilla, rice, pasta, cereal)",560634995,489122994,423590173,183166225,187343156,183251161,3.4,3.2,3.3,14.6,-2.2,4.7,32.4,0,2.7
21-08-2022,"Meats, eggs, and nuts",Eggs,187411124,118312024,97279671,42476807,42800904,45238042,1.1,0.8,0.8,28.95,-0.8,17.8,56.55,-6.1,20.9625
21-08-2022,"Meats, eggs, and nuts",Fish fresh/frozen,125420793,131367971,100969676,13761897,15653168,13474837,0.8,0.9,0.8,-4.5,-12.1,-12.8,24.2,2.1,-3.6
21-08-2022,"Meats, eggs, and nuts",Nuts and seeds processed/nut butters,53149320,47967872,45672848,12009316,12071640,12694508,0.3,0.3,0.4,10.8,-0.5,1.2,16.4,-5.4,-9.7
21-08-2022,"Meats, eggs, and nuts",Nuts and seeds raw,125302919,125263746,118145030,29755873,30741049,34365180,0.8,0.8,0.9,0,-3.2,-8.6,6.1,-13.4,-17.7
21-08-2022,"Meats, eggs, and nuts",Other,61222159,60100193,52779049,27530801,28902244,27355230,0.4,0.4,0.4,1.9,-4.7,-7,16,0.6,-10
21-08-2022,"Meats, eggs, and nuts",Poultry fresh/frozen,504881902,441337671,378769678,78277981,83191400,79743617,3,2.9,2.9,14.4,-5.9,4.5,33.3,-1.8,3.4
21-08-2022,"Meats, eggs, and nuts",Regular meat canned,35199571,28713201,22765796,11493972,12839196,11555246,0.2,0.2,0.2,22.6,-10.5,12,54.6,-0.5,20
21-08-2022,"Meats, eggs, and nuts",Regular meat fresh/frozen,1093518412,984173461,861042184.1,231079672,240189656,228768837,6.8,6.55,6.55,2.1,-3.8,-6.8,27,1,-1.5
21-08-2022,Other,Other,596411192,562760888,423214869,99886953,106175958,89587539,3.6,3.7,3.3,6,-5.9,-3.2,40.9,11.5,9.3
21-08-2022,Sugar and sweeteners,Raw,67443195,62153836,52454922,15167129,16495569,15737321,0.4,0.4,0.4,8.5,-8.1,-0.9,28.6,-3.6,-0.2
21-08-2022,Vegetables,Dark green canned,654109,592826,542494,458934,501090,460627,0,0,0,10.3,-8.4,0.8,20.6,-0.4,-6.4
21-08-2022,Vegetables,Dark green fresh/frozen,230862526,226287808,196488326,77644331,82871300,76486153,1.4,1.5,1.5,2,-6.3,-6.8,17.5,1.5,-8.8
21-08-2022,Vegetables,Legumes canned,43366971,38065676,34501201,27187438,28878297,27444613,0.3,0.3,0.3,13.9,-5.9,4,25.7,-0.9,-2.5
21-08-2022,Vegetables,Legumes fresh/frozen,34434826,32627253,30227740,13378672,13636817,13803559,0.2,0.2,0.2,5.5,-1.9,-3.6,13.9,-3.1,-11.6
21-08-2022,Vegetables,"Not sweet canned (soups, sauces, etc)",10132402,9912415,8894809,2206178,2436339,2381380,0.1,0.1,0.1,2.2,-9.4,-6.6,13.9,-7.4,-11.6
21-08-2022,Vegetables,Orange canned,1129211,1078774,869668,1106695,1228337,1018733,0,0,0,4.7,-9.9,-4.4,29.8,8.6,0.7
